Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
H04,T0,5250.804644,378.2607988,81.76510328,160999.719,0.461161512,0.915473169,0.450568297,1.41414638,1.517857143,3996.377669,1.083798883,2.773584906,6.557595548,70.88027157,5.935552312,0.196450245,0.029268729,0.965298897,0.000858081,25_0,Control
H04,T0,7824.346204,525.7817176,99.81115668,292858.8918,0.355669776,0.865261887,0.740894904,1.788505933,1.946428571,8502.557207,1.245810056,3.943396226,0.441364441,13.90199822,2.235553541,0.429051791,0.079491641,0.980053579,0.006347403,27_0,Control
H04,T0,2547.806145,274.5150729,56.95583847,54417.16321,0.424858052,0.857405301,0.488698619,1.359864611,1.446428571,335.8865589,0.94972067,2.886792453,20,41.85120882,4.850827944,0.1953814,0.078017615,0.865928481,0.006087268,33_0,Control
H04,T0,4351.62482,333.1760172,74.43561516,121468.4514,0.492622047,0.924964084,0.565975176,1.220527941,1.258928571,2830.404295,0.865921788,2.433962264,5.2057908,26.42035309,3.870406342,0.249901316,0.038724025,0.976604983,0.001507571,35_0,Control
H04,T0,13507.71379,630.1547948,131.1432627,664292.1221,0.427461715,0.931285397,0.571438014,1.69407938,1.892857143,21309.82452,1.217877095,3.641509434,0.296315202,15.6619783,2.280277757,0.426806119,0.073383969,0.988810221,0.005407323,36_0,Control
H04,T0,5322.811817,362.6151927,82.32383916,164322.864,0.508696775,0.917589066,0.471276237,1.760506756,1.901785714,4999.839186,1.217877095,3.849056604,0.735838933,13.47607282,2.513361532,0.363522867,0.067629336,0.967051562,0.004592234,44_0,Control
H04,T0,4987.211599,371.2977624,79.68635408,149029.766,0.454593263,0.9107092,0.597414525,1.650596628,1.821428571,4030.756964,1.195530726,3.547169811,4.635080711,23.01802915,2.992490482,0.36280001,0.054333604,0.986802884,0.002960412,45_0,Control
H04,T0,6816.245783,423.1706253,93.15961398,238124.5597,0.478326101,0.929690824,0.393143014,1.566899166,1.714285714,6762.7368,1.094972067,3.452830189,0.359522644,11.7104871,2.27119466,0.404289817,0.082367991,0.980586218,0.006818873,46_0,Control
H04,T0,13838.8948,593.0351798,132.7412073,688871.8511,0.494481852,0.940980999,0.194507148,1.418515867,1.571428571,18932.93128,1.05027933,2.943396226,0.381194779,16.08641571,2.695257892,0.351295375,0.041761697,0.990174758,0.001754392,50_0,Control
H04,T0,5410.416211,386.3584688,82.99852935,168396.2208,0.455469885,0.882093664,0.789733938,1.325043296,1.419642857,3251.656248,0.955307263,2.716981132,20,34.53566627,4.348619399,0.224140359,0.035213611,0.960152525,0.001244242,51_0,Control
H04,T0,4888.949103,370.8029144,78.89742284,144647.0567,0.446826685,0.890482955,0.614112839,1.302930461,1.383928571,2682.733818,0.916201117,2.735849057,20,12.14981454,2.735968026,0.296516923,0.048439262,0.965017056,0.002358202,52_0,Control
H04,T0,3397.854721,323.6062378,65.77448592,83809.5553,0.40773773,0.895273973,0.746024088,1.541829817,1.75,1472.447475,1.223463687,2.716981132,20,44.27013308,4.546183824,0.271324643,0.051420204,0.985339465,0.00265499,53_0,Control
H04,T0,16542.15325,631.1993766,145.1279562,900273.3347,0.521757597,0.951978458,0.490427478,1.75151081,1.866071429,31217.17717,1.184357542,3.867924528,0.227178924,3.610709174,1.35092913,0.505783799,0.100234541,0.964223845,0.010097196,54_0,Control
H04,T0,13741.15221,738.2267968,132.2716084,681586.6139,0.316849775,0.848543222,0.869504292,1.201711742,1.375,13332.99178,0.905027933,2.490566038,1.114033537,19.90652732,2.951276403,0.346645257,0.048299955,0.987568256,0.002345693,55_0,Control
H04,T0,17363.08701,726.2500984,148.68547,968114.5328,0.413679878,0.895492573,0.264385727,1.487024504,1.669642857,26171.63126,1.106145251,3.113207547,0.260311175,21.72504481,2.992388307,0.34729581,0.044749197,0.98930085,0.002012865,7_0,Control
H04,T0,6727.34162,403.0838224,92.5500804,233481.0029,0.520310523,0.94435119,0.592308672,1.432291192,1.580357143,6770.440465,1.117318436,2.735849057,6.773876995,46.14989794,4.526039281,0.2724343,0.038983734,0.981045377,0.001525799,9_0,Control
A01,T1,19347.31355,813.650398,156.9514724,1138721.006,0.367244121,0.850495378,0.836602367,1.617382478,1.836206897,30254.75663,1.182795699,3.225806452,0.65299141,15.63538043,2.346908187,0.420876263,0.064151299,0.993374445,0.004135957,10_0,Control
A01,T1,6018.967807,363.8523124,87.54192041,197592.0003,0.571322865,0.955789474,0.695588756,1.225234161,1.370689655,4813.94502,1.016129032,1.725806452,2.844984491,26.3940884,3.844983732,0.249019521,0.029550918,0.992909838,0.000876449,11_0,Control
A01,T1,24163.21567,886.8047319,175.4011451,1589345.887,0.386107814,0.88265122,0.629313736,1.291094784,1.413793103,33311.53653,0.935483871,2.419354839,0.44110478,6.551543924,1.892907646,0.409357896,0.048145973,0.993225825,0.002334845,12_0,Control
A01,T1,28864.4782,901.0682804,191.7065338,2075065.899,0.446743427,0.940330107,0.567504804,1.660096853,1.827586207,59541.03375,1.166666667,3.209677419,0.083416743,8.487710387,1.635680196,0.507761781,0.083296578,0.989518372,0.006959423,14_0,Control
A01,T1,3954.675531,321.1144154,70.95949036,105233.1601,0.481949036,0.913858353,0.605177284,1.045572802,1.086206897,1513.989417,0.76344086,1.870967742,20,9.468584106,2.401330896,0.332749624,0.052504028,0.984543402,0.002766309,15_0,Control
A01,T1,7107.393919,419.1342247,95.1284132,253543.1646,0.508409902,0.926122891,0.494724321,1.432384698,1.586206897,7093.169024,1.086021505,2.467741935,0.811350846,11.19661234,2.468405504,0.346564808,0.039333706,0.994888768,0.001554817,18_0,Control
A01,T1,9804.413483,504.8625911,111.7289889,410788.9519,0.483376017,0.952520457,0.543110705,1.75117187,1.879310345,14282.55777,1.204301075,3.419354839,0.688960739,9.16159017,1.823275245,0.456870693,0.075576258,0.966615871,0.005739592,20_0,Control
A01,T1,10734.00789,529.0282462,116.9057882,470575.3699,0.481963392,0.935287322,0.313874187,1.466857592,1.577586207,13976.21913,1.010752688,2.838709677,0.379032793,5.391261757,1.662021926,0.449911071,0.071235018,0.976955148,0.005114041,21_0,Control
A01,T1,6969.358508,399.0174046,94.2001213,246192.9063,0.550071306,0.95422836,0.547721086,1.436125914,1.603448276,7307.00865,1.069892473,2.596774194,2.969753187,39.72449175,4.336146956,0.26115938,0.035489795,0.97527135,0.001264893,23_0,Control
A01,T1,2825.696642,258.6644945,59.98156972,63558.64506,0.530715486,0.940311419,0.743709413,1.059025036,1.129310345,456.4397905,0.731182796,2.008064516,20,9.348074486,2.284361815,0.359670136,0.085842258,0.955481965,0.007381371,24_0,Control
A01,T1,43645.18523,1079.747908,235.7345451,3858254.208,0.47043699,0.954231056,0.544916571,1.662743865,1.870689655,99014.73442,1.220430108,3.129032258,0.098348155,13.23669802,2.210653849,0.424987534,0.055845144,0.993034244,0.003129539,25_0,Control
A01,T1,6443.212233,409.8118693,90.57456934,218846.6899,0.482106776,0.910848155,0.407065797,1.29964738,1.327586207,5123.209971,1.016129032,2.080645161,3.557664926,14.43868297,2.80955245,0.307484956,0.034000315,0.995859686,0.001159054,29_0,Control
A01,T1,24896.28508,787.4453167,178.0419464,1662218.645,0.504549295,0.95917795,0.644782646,1.520206908,1.663793103,45712.62173,1.086021505,2.887096774,0.374534549,20.27228181,2.928373115,0.342390396,0.046366512,0.975224026,0.002166206,31_0,Control
A01,T1,8595.888765,457.5334111,104.6165642,337227.1307,0.516006323,0.931281156,0.231865993,1.716346629,1.948275862,11480.6426,1.241935484,3.209677419,0.783767793,13.54482324,2.225220848,0.437372213,0.073911043,0.992765234,0.005480868,35_0,Control
A01,T1,5550.271298,364.1297536,84.06440924,174967.6042,0.526031488,0.945948341,0.45734252,1.605401464,1.767241379,5026.511984,1.139784946,3.080645161,1.22116336,10.82652608,2.233147143,0.401443071,0.063723482,0.990217054,0.004076863,40_0,Control
A01,T1,14052.57673,604.8793748,133.7620888,704888.2564,0.482645517,0.943585268,0.642069728,1.512525396,1.637931034,20656.55933,1.059139785,2.903225806,0.89584169,12.26575143,2.516325855,0.345818072,0.05013565,0.975785371,0.002531489,41_0,Control
A01,T1,9749.823208,494.2555158,111.4175052,407362.8667,0.501537667,0.926348548,0.68138279,1.663670562,1.887931034,13157.97048,1.198924731,3.387096774,0.231493111,6.836257324,1.723650479,0.467945215,0.078390801,0.997156256,0.00616929,46_0,Control
A01,T1,2166.714031,234.3238843,52.52376592,42676.49271,0.495882,0.902837955,0.455832428,0.850505337,0.887931034,183.7091527,0.596774194,1.564516129,20,14.25457395,3.00418682,0.266511305,0.088830414,0.945871858,0.007894252,47_0,Control
A01,T1,17837.5025,656.239807,150.7030642,1008062.357,0.520497646,0.956055286,0.68921393,1.692696932,1.870689655,32537.02043,1.204301075,3.258064516,0.182905849,21.10084929,2.596793473,0.43071408,0.070790524,0.980838931,0.005030833,50_0,Control
A01,T1,5593.683565,350.2336981,84.39252997,177024.4155,0.573049185,0.954743101,0.271705415,1.787668071,1.956896552,6537.502134,1.23655914,3.5,0.235172606,8.916930913,1.831962752,0.474889783,0.106741845,0.981929217,0.011435564,51_0,Control
A01,T1,14749.77254,614.769047,137.040117,757991.4579,0.490423419,0.934253207,0.303800273,1.476950644,1.603448276,21718.55922,1.043010753,2.822580645,0.513585176,9.310141589,2.113499224,0.398672005,0.052040474,0.987273414,0.002734535,52_0,Control
A01,T1,5940.201838,373.02973,86.96723454,193726.0974,0.53644373,0.934219133,0.401172221,1.200569404,1.267241379,4490.129571,0.892473118,2.096774194,4.075507938,18.9720233,3.286216225,0.276869851,0.03360832,0.984478958,0.001135517,55_0,Control
A01,T1,6004.150446,417.5471948,87.43409964,196862.8081,0.432763166,0.88582496,0.747503876,1.523467165,1.603448276,5274.243327,1.172043011,2.612903226,6.897048607,27.11612665,3.777482255,0.268002217,0.035504017,0.985529695,0.001267828,56_0,Control
A01,T1,5839.339805,369.650698,86.22574067,188813.0249,0.537020113,0.934867654,0.696730185,0.789444901,0.836206897,2786.7405,0.586021505,1.322580645,6.21913298,15.79926069,3.005715328,0.288122439,0.039397825,0.978493648,0.001559726,59_0,Control
A01,T1,10227.6181,520.4181454,114.1148886,437671.3125,0.474547299,0.904418188,0.536071194,1.065186099,1.120689655,8880.456507,0.817204301,1.758064516,5.662931224,28.80567418,4.100518972,0.218097175,0.026244228,0.982494805,0.000692676,60_0,Control
A01,T1,18165.82402,676.6216339,152.0836793,1036022.008,0.498624034,0.943572779,0.459560082,1.117054914,1.293103448,22463.97433,0.865591398,1.85483871,0.856290357,16.98817288,2.935822975,0.310035966,0.035490325,0.990373673,0.001270256,61_0,Control
A01,T1,9770.099596,473.2214688,111.5333007,408634.296,0.548251687,0.962335168,0.460346371,1.390848201,1.5,11884.79788,1,2.548387097,0.587392871,7.926474339,2.034417263,0.394745898,0.044409975,0.991106781,0.001983106,8_0,Control
A02,T1,16889.45138,652.0284513,146.6435044,928773.1271,0.499220388,0.932941802,0.747103658,0.791604815,0.87628866,13893.45611,0.589285714,1.613636364,1.979354758,16.0763827,2.830034142,0.327400102,0.035674148,0.981659929,0.001285603,11_0,Control
A02,T1,10286.62758,498.5093231,114.443615,441464.5677,0.520159232,0.94024141,0.416957643,1.53641261,1.793814433,14260.98185,1.136904762,3.386363636,2.345840063,36.25784103,3.948478837,0.284455362,0.033242593,0.982449107,0.001110969,16_0,Control
A02,T1,15983.77272,630.5595909,142.6575322,855077.0893,0.505169228,0.955746573,0.328910322,1.692294795,1.958762887,28296.86127,1.18452381,3.886363636,0.212082159,6.745300062,1.654616186,0.480102692,0.061740518,0.993663688,0.00383066,17_0,Control
A02,T1,19813.93043,882.1761457,158.8328674,1180163.769,0.319940985,0.845509606,0.8976867,1.744231582,1.979381443,32079.90725,1.19047619,4.181818182,0.271019577,5.514248699,1.566358696,0.490978786,0.067268827,0.994438949,0.004548637,18_0,Control
A02,T1,20233.49569,697.7405842,160.5057221,1217846.939,0.522267278,0.957922072,0.540346671,1.768996896,2.082474227,40833.75534,1.232142857,4.227272727,0.190574147,13.92950562,2.124065172,0.436633645,0.066677292,0.99107708,0.004463296,23_0,Control
A02,T1,2693.90012,249.4446252,58.5660325,59164.14074,0.544055309,0.93234368,0.442610698,1.21222016,1.360824742,857.0396532,0.839285714,2.727272727,20,6.22184739,1.986520684,0.369898301,0.070944853,0.987264381,0.005057044,26_0,Control
A02,T1,4061.516499,359.6885569,71.91163618,109526.3613,0.394498034,0.872605417,0.696887272,0.813316685,0.845360825,1340.345897,0.578869048,1.75,20,7.61464237,2.059227276,0.38283154,0.066866226,0.984850269,0.004485672,27_0,Control
A02,T1,15312.83224,648.6369849,139.6313129,801806.5761,0.457363994,0.929263291,0.56340447,1.673469983,1.958762887,25975.60108,1.196428571,3.840909091,0.11809592,11.44633578,2.222952494,0.40603551,0.05580619,0.992803297,0.003125483,32_0,Control
A02,T1,21204.16278,720.5241818,164.3106161,1306525.894,0.513255807,0.960709028,0.579989543,2.050477082,2.298969072,49793.78547,1.339285714,4.977272727,0.028588799,2.265822608,1.036761283,0.578895596,0.134730842,0.970952423,0.018192729,33_0,Control
A02,T1,13480.67861,576.3698606,131.0119578,662298.7865,0.509940016,0.943610459,0.544805531,1.712682212,2.072164948,21684.26949,1.255952381,3.704545455,0.341230908,25.07103312,3.242308005,0.343252311,0.05123296,0.990143593,0.002636392,35_0,Control
A02,T1,28335.21248,828.6562184,189.9408146,2018255.003,0.518546313,0.966732297,0.373337969,1.892631435,2.195876289,67059.71701,1.303571429,4.545454545,0.034051217,6.088212437,1.481533758,0.510467811,0.083131408,0.994637371,0.006931415,42_0,Control
A02,T1,12720.31406,638.7597471,127.2635332,607062.0413,0.3917713,0.857000245,0.884314924,1.666963577,2.072164948,16514.60816,1.261904762,3.25,1.352875663,14.26800433,2.313390781,0.424296823,0.060921124,0.99524653,0.003725543,43_0,Control
A02,T1,8159.946422,464.9188265,101.9292228,311901.3739,0.474398061,0.928808143,0.633703011,1.260190751,1.319587629,6962.553901,1.029761905,2.386363636,2.033242308,41.13849846,4.231017768,0.262936609,0.029319617,0.985739508,0.000862106,44_0,Control
A02,T1,10302.74471,486.0853769,114.5332353,442502.5066,0.547945911,0.957573268,0.220886193,1.705787902,1.989690722,15648.89821,1.196428571,3.954545455,0.581385286,9.946560268,2.23048275,0.379930633,0.051756171,0.99234129,0.002692061,50_0,Control
A02,T1,5913.946515,393.5989464,86.77482681,192443.1317,0.479710696,0.907531514,0.194329166,1.484077963,1.731958763,5354.553289,1.089285714,3.130681818,1.821086262,14.36441079,2.839500954,0.305209781,0.041728483,0.991190982,0.001748073,51_0,Control
A02,T1,9728.247051,486.2727663,111.2941546,406011.3867,0.516992877,0.948931207,0.581713464,1.763511278,2.12371134,14563.07613,1.273809524,3.863636364,0.26478683,16.80319637,2.51584412,0.407646863,0.063508722,0.993049424,0.004052884,52_0,Control
A02,T1,3353.662593,295.89903,65.34535816,82179.85622,0.481329132,0.897148818,0.521166799,1.249577309,1.412371134,1430.766019,0.845238095,2.931818182,20,4.026521102,1.524326115,0.458532256,0.078075413,0.987601868,0.006114464,53_0,Control
A02,T1,15531.9732,612.657152,140.626891,819079.9136,0.51999777,0.951023462,0.440763567,1.369463352,1.608247423,22671.4658,0.988095238,3.136363636,0.698910984,13.55720264,2.559830272,0.353063695,0.041012405,0.991122041,0.001696447,54_0,Control
A02,T1,3588.920685,293.0873148,67.59848918,90977.10602,0.525024634,0.931390407,0.405854886,1.6265483,1.87628866,2000.654409,1.148809524,3.704545455,20,57.32154341,4.9719291,0.273972354,0.052007181,0.949247143,0.002712225,61_0,Control
A02,T1,10358.63476,500.4762804,114.8434735,446108.0985,0.519691227,0.945250973,0.441065254,1.617332006,1.87628866,14669.20129,1.113095238,3.75,0.453056713,16.79142029,2.718349931,0.362441039,0.06229989,0.978577484,0.003904077,7_0,Control
A02,T1,15898.24795,648.986895,142.2753597,848223.355,0.474337298,0.942908682,0.404686259,1.486909713,1.701030928,24156.3352,1.095238095,3.090909091,0.84146146,18.78967347,2.944729452,0.330779478,0.033377807,0.988737363,0.001120558,8_0,Control
A02,T1,17833.34324,880.3541263,150.6854931,1007709.795,0.289153081,0.781780265,0.877830066,1.571597144,1.804123711,23280.06849,1.071428571,3.772727273,0.910955887,10.65215928,1.929541033,0.463466198,0.071091782,0.985348641,0.005078085,9_0,Control
A03,T1,4757.672488,369.7832014,77.83094984,138860.3133,0.437230098,0.860824985,0.683159059,1.035813307,1.13,1779.527261,0.704142012,2.234042553,20,9.517882956,2.312872904,0.355397667,0.06404264,0.974391611,0.004120608,10_0,EGTA 2.0
A03,T1,4149.120893,312.0094667,72.68304339,113089.0252,0.535587473,0.9307791,0.620704482,0.740944626,0.81,1234.413747,0.562130178,1.489361702,20,9.899140924,2.436287652,0.329718832,0.048333847,0.983493073,0.002342604,11_0,EGTA 2.0
A03,T1,4884.009983,348.4416959,78.85755923,144427.9149,0.505505831,0.93000693,0.568814156,0.871043605,0.96,2114.893873,0.639053254,1.765957447,7.615885064,36.85821037,4.559424509,0.211580293,0.035771935,0.938818553,0.001283439,12_0,EGTA 2.0
A03,T1,6505.60112,456.9660943,91.01202452,222032.9732,0.391497813,0.885374655,0.66342744,0.680672169,0.73,2660.747509,0.49704142,1.382978723,5.017122357,16.11268005,2.992909165,0.296302452,0.045806712,0.951671494,0.002108196,14_0,EGTA 2.0
A03,T1,4278.837786,310.0849612,73.81046995,118433.6354,0.559209163,0.950236693,0.758400653,1.038670146,1.14,2064.87625,0.727810651,2.212765957,20,20.6536865,3.543157239,0.244382809,0.043723327,0.945824417,0.001922352,15_0,EGTA 2.0
A03,T1,7238.150626,444.3371757,95.99947713,260572.0033,0.460693601,0.935429685,0.502253448,0.752547265,0.81,3699.522357,0.544378698,1.510638298,4.212921194,15.56011085,2.997707143,0.290834849,0.042104587,0.96531487,0.001781385,18_0,EGTA 2.0
A03,T1,5218.310432,416.13512,81.51171204,159507.5315,0.378678838,0.874531672,0.843925254,0.884606551,0.97,1628.56066,0.674556213,1.70212766,20,45.79764226,5.14421688,0.187441616,0.033834525,0.963137978,0.001145617,19_0,EGTA 2.0
A03,T1,3860.572294,297.2386359,70.11015126,101499.4903,0.549099482,0.936971609,0.289518575,0.753952141,0.8,1219.894565,0.579881657,1.382978723,20,45.52690191,5.049346673,0.204181926,0.037486174,0.950144657,0.001406131,23_0,EGTA 2.0
A03,T1,4879.850724,356.8043727,78.82397424,144243.4604,0.481677172,0.913746106,0.642166459,0.671587003,0.73,1795.152058,0.479289941,1.404255319,3.976275208,14.43943078,2.942665149,0.287125988,0.050533609,0.939499427,0.002562662,24_0,EGTA 2.0
A03,T1,4630.555132,344.2903747,76.78415142,133332.4674,0.490900145,0.930766015,0.349946197,0.895477512,0.96,1917.217354,0.650887574,1.808510638,3.515898372,16.62152137,3.110753626,0.27643893,0.043116923,0.974885901,0.001864168,25_0,EGTA 2.0
A03,T1,3446.466061,333.1760172,66.24331573,85614.50229,0.390154307,0.838159059,0.36602361,1.034891655,1.13,1162.183328,0.733727811,2.106382979,20,17.74114533,3.325081897,0.256301693,0.047363339,0.968658333,0.002249275,31_0,EGTA 2.0
A03,T1,2953.073952,274.6900279,61.3185986,67904.38361,0.491811183,0.919093851,0.623813786,1.15841867,1.28,849.1208852,0.840236686,2.446808511,20,46.83151032,5.290854525,0.179584389,0.046313744,0.93541742,0.002146149,33_0,EGTA 2.0
A03,T1,4128.064644,341.8285696,72.49838031,112229.2502,0.443955702,0.882908929,0.589578447,0.860021547,0.93,1283.152147,0.656804734,1.659574468,20,25.35988677,3.738316674,0.255441285,0.040807182,0.97258592,0.001669685,34_0,EGTA 2.0
A03,T1,8758.099869,528.5634156,105.5990487,346817.6305,0.393935897,0.893945022,0.66085709,0.88992601,0.96,5480.16437,0.644970414,1.787234043,3.935415974,15.11369602,2.991590254,0.285264754,0.038213978,0.974652632,0.00146743,38_0,EGTA 2.0
A03,T1,5495.681023,419.1942592,83.64997551,172392.5936,0.393007401,0.875766363,0.70400989,0.911771682,0.97,2139.016366,0.639053254,1.872340426,20,17.56402724,3.201824272,0.268605103,0.042687475,0.975322527,0.00182873,39_0,EGTA 2.0
